1	700	635	97.143	Vibrio parahaemolyticus strain 20140829008-1 chromosome II, complete sequence	Vibrio parahaemolyticus strain 20140829008-1 chromosome II, complete sequence
1	700	626	96.714	Vibrio parahaemolyticus strain Colony89 chromosome 2	Vibrio parahaemolyticus strain Colony89 chromosome 2
1	700	626	96.714	Vibrio parahaemolyticus strain Colony96 chromosome 2	Vibrio parahaemolyticus strain Colony96 chromosome 2
1	700	626	96.714	Vibrio parahaemolyticus strain Colony33 chromosome 2	Vibrio parahaemolyticus strain Colony33 chromosome 2
1	700	626	96.714	Vibrio parahaemolyticus strain Colony34 chromosome 2	Vibrio parahaemolyticus strain Colony34 chromosome 2
1	700	626	96.714	Vibrio parahaemolyticus strain Colony15 chromosome 2	Vibrio parahaemolyticus strain Colony15 chromosome 2
1	700	626	96.714	Vibrio parahaemolyticus strain Colony99 chromosome 2	Vibrio parahaemolyticus strain Colony99 chromosome 2
1	700	626	96.714	Vibrio parahaemolyticus strain Colony46 chromosome 2	Vibrio parahaemolyticus strain Colony46 chromosome 2
1	700	626	96.714	Vibrio parahaemolyticus strain Colony45 chromosome 2	Vibrio parahaemolyticus strain Colony45 chromosome 2
1	700	626	96.714	Vibrio parahaemolyticus strain Colony43 chromosome 2	Vibrio parahaemolyticus strain Colony43 chromosome 2
1	700	626	96.714	Vibrio parahaemolyticus strain Colony265 chromosome 2	Vibrio parahaemolyticus strain Colony265 chromosome 2
1	700	626	96.714	Vibrio parahaemolyticus strain Colony521 chromosome 2	Vibrio parahaemolyticus strain Colony521 chromosome 2
1	700	626	96.714	Vibrio parahaemolyticus strain Colony184 chromosome 2	Vibrio parahaemolyticus strain Colony184 chromosome 2
1	700	626	96.714	Vibrio parahaemolyticus strain Colony266 chromosome 2	Vibrio parahaemolyticus strain Colony266 chromosome 2
1	700	626	96.714	Vibrio parahaemolyticus strain Colony526 chromosome 2	Vibrio parahaemolyticus strain Colony526 chromosome 2
1	700	626	96.714	Vibrio parahaemolyticus strain Colony554 chromosome 2	Vibrio parahaemolyticus strain Colony554 chromosome 2
1	700	626	96.714	Vibrio parahaemolyticus strain Colony41 chromosome 2	Vibrio parahaemolyticus strain Colony41 chromosome 2
1	700	626	96.714	Vibrio parahaemolyticus strain HP1 chromosome 2	Vibrio parahaemolyticus strain HP1 chromosome 2
1	694	623	96.830	Vibrio parahaemolyticus strain 2013V-1181 chromosome 2, complete sequence	Vibrio parahaemolyticus strain 2013V-1181 chromosome 2, complete sequence
1	694	623	96.830	Vibrio parahaemolyticus strain MAVP-Q chromosome 2, complete sequence	Vibrio parahaemolyticus strain MAVP-Q chromosome 2, complete sequence
1	694	623	96.830	Vibrio parahaemolyticus strain ST631 chromosome 2, complete sequence	Vibrio parahaemolyticus strain ST631 chromosome 2, complete sequence
1	700	623	96.571	Vibrio parahaemolyticus strain DLM1799 chromosome II, complete sequence	Vibrio parahaemolyticus strain DLM1799 chromosome II, complete sequence
1	700	623	96.571	Vibrio parahaemolyticus strain Colony93 chromosome 2	Vibrio parahaemolyticus strain Colony93 chromosome 2
1	691	622	96.527	Vibrio parahaemolyticus strain Colony394 chromosome 2	Vibrio parahaemolyticus strain Colony394 chromosome 2
1	700	620	96.429	Vibrio parahaemolyticus strain 2012AW-0353 chromosome 2, complete sequence	Vibrio parahaemolyticus strain 2012AW-0353 chromosome 2, complete sequence
1	700	620	96.429	Vibrio parahaemolyticus strain 2012AW-0154 chromosome 2, complete sequence	Vibrio parahaemolyticus strain 2012AW-0154 chromosome 2, complete sequence
1	700	620	96.429	Vibrio parahaemolyticus strain 1682 isolate V12/023 chromosome 2	Vibrio parahaemolyticus strain 1682 isolate V12/023 chromosome 2
1	694	620	96.686	Vibrio parahaemolyticus strain FORC_006 chromosome 2, complete sequence	Vibrio parahaemolyticus strain FORC_006 chromosome 2, complete sequence
2	686	617	96.939	Sterna trudeaui voucher MACN-Or-ct 302 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Sterna trudeaui voucher MACN-Or-ct 302 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial
2	686	617	96.939	Sterna trudeaui voucher MACN-Or-ct 301 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Sterna trudeaui voucher MACN-Or-ct 301 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial
2	660	590	96.818	Sterna trudeaui voucher USNM:Birds:635818 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Sterna trudeaui voucher USNM:Birds:635818 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial
2	688	549	93.459	Sterna forsteri voucher CWS36881 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Sterna forsteri voucher CWS36881 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial
2	655	527	93.893	Sterna forsteri voucher USNM 626468 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Sterna forsteri voucher USNM 626468 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial
2	712	501	90.449	Sterna hirundo mitochondrion, complete genome	Sterna hirundo mitochondrion, complete genome
2	712	501	90.449	Sterna hirundo mitochondrion, complete genome	Sterna hirundo mitochondrion, complete genome
2	712	495	90.169	Sterna paradisaea mitochondrion, complete genome	Sterna paradisaea mitochondrion, complete genome<>Sterna paradisaea mitochondrion, complete genome
2	711	492	90.014	Thalasseus sandvicensis voucher L34941 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Thalasseus sandvicensis voucher L34941 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial
2	711	492	90.014	Thalasseus sandvicensis voucher G12328 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Thalasseus sandvicensis voucher G12328 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial
2	711	492	90.014	Sterna eurygnatha voucher G12325 cytochrome oxidase subunit I (COI) gene, complete cds; mitochondrial	Sterna eurygnatha voucher G12325 cytochrome oxidase subunit I (COI) gene, complete cds; mitochondrial
2	711	489	89.873	Sterna dougallii bangsi 2006-5398 mitochondrial DNA, complete genome	Sterna dougallii bangsi 2006-5398 mitochondrial DNA, complete genome
2	703	489	90.185	Sterna paradisaea voucher NHMO-BC172 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Sterna paradisaea voucher NHMO-BC172 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial
2	699	486	90.129	Thalasseus sandvicensis voucher NHMO-BC363 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Thalasseus sandvicensis voucher NHMO-BC363 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial
2	697	486	90.244	Sterna paradisaea voucher NHMO-BC171 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Sterna paradisaea voucher NHMO-BC171 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial
2	685	485	90.511	Thalasseus maximus voucher MACN-Or-ct 187 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Thalasseus maximus voucher MACN-Or-ct 187 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial
2	685	484	90.511	Thalasseus maximus voucher MACN-Or-ct 186 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Thalasseus maximus voucher MACN-Or-ct 186 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial
2	711	483	89.592	Thalasseus sandvicensis voucher B-8458 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Thalasseus sandvicensis voucher B-8458 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial
2	686	481	90.379	Sterna paradisaea isolate 488 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	Sterna paradisaea isolate 488 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial
2	685	481	90.365	Thalasseus sandvicensis voucher UWBM 61053 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Thalasseus sandvicensis voucher UWBM 61053 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial
2	686	481	90.379	Sterna hirundo voucher UWBM 44308 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Sterna hirundo voucher UWBM 44308 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial<>Sterna hirundo voucher UWBM 56582 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial
2	691	480	90.159	Sterna hirundo voucher NHMO-BC343 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Sterna hirundo voucher NHMO-BC343 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial
2	711	480	89.451	Thalasseus sandvicensis voucher B-8445 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Thalasseus sandvicensis voucher B-8445 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial
2	675	480	90.667	Thalasseus maximus voucher UWBM 73818 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Thalasseus maximus voucher UWBM 73818 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial
2	686	478	90.233	Sterna paradisaea voucher UWBM 49713 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Sterna paradisaea voucher UWBM 49713 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial
2	686	478	90.233	Sterna paradisaea voucher UWBM 49683 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Sterna paradisaea voucher UWBM 49683 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial
2	686	478	90.233	Sterna paradisaea voucher UWBM 59528 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Sterna paradisaea voucher UWBM 59528 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial
2	686	478	90.233	Sterna hirundo voucher UWBM 59703 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Sterna hirundo voucher UWBM 59703 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial
2	712	477	89.326	Gelochelidon nilotica mitochondrion, complete genome	Gelochelidon nilotica mitochondrion, complete genome
2	712	477	89.326	Gelochelidon nilotica voucher AJB 6157 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Gelochelidon nilotica voucher AJB 6157 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial
2	688	477	90.116	Sterna hirundo voucher ROM RCA 88-9 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Sterna hirundo voucher ROM RCA 88-9 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial
2	687	476	90.102	Sterna hirundo isolate 508 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	Sterna hirundo isolate 508 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial
2	687	476	90.102	Sterna hirundo isolate 816 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	Sterna hirundo isolate 816 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial
2	687	476	90.102	Sterna hirundo isolate 32-554 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	Sterna hirundo isolate 32-554 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial
2	687	476	90.102	Sterna hirundo isolate 181 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	Sterna hirundo isolate 181 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial
2	687	476	90.102	Sterna hirundo isolate 143 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	Sterna hirundo isolate 143 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial
2	687	476	90.102	Sterna hirundo isolate 233 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	Sterna hirundo isolate 233 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial
2	686	475	90.087	Sterna hirundo isolate 716 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	Sterna hirundo isolate 716 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial
2	687	474	89.956	Sterna hirundo isolate 246 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	Sterna hirundo isolate 246 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial
2	712	474	89.185	Birdstrike environmental sample clone BS13 cytochrome oxidase subunit I (COXI) gene, partial cds; mitochondrial	Birdstrike environmental sample clone BS13 cytochrome oxidase subunit I (COXI) gene, partial cds; mitochondrial
2	673	474	90.490	Sterna hirundo voucher NHMO-BC352 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Sterna hirundo voucher NHMO-BC352 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial
2	687	473	89.956	Sterna hirundo isolate 517 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	Sterna hirundo isolate 517 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial
2	687	473	89.956	Sterna hirundo isolate 506 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	Sterna hirundo isolate 506 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial
2	687	473	89.956	Sterna hirundo isolate 22-554 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	Sterna hirundo isolate 22-554 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial
2	677	473	90.251	Thalasseus sandvicensis voucher UWBM 61054 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Thalasseus sandvicensis voucher UWBM 61054 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial
2	686	472	89.942	Sterna hirundo voucher UWBM 61055 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Sterna hirundo voucher UWBM 61055 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial
2	680	472	90.147	Sterna hirundo voucher ROM RCA 88-10 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Sterna hirundo voucher ROM RCA 88-10 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial
2	712	471	89.045	Sternula albifrons voucher LETE 003 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Sternula albifrons voucher LETE 003 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial
2	687	470	89.811	Sterna hirundo isolate 507 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	Sterna hirundo isolate 507 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial
2	687	470	89.665	Sterna hirundo isolate 987 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	Sterna hirundo isolate 987 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial
3	681	608	96.623	Sterna trudeaui voucher MACN-Or-ct 302 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Sterna trudeaui voucher MACN-Or-ct 302 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial
3	681	608	96.623	Sterna trudeaui voucher MACN-Or-ct 301 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Sterna trudeaui voucher MACN-Or-ct 301 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial
3	655	584	96.641	Sterna trudeaui voucher USNM:Birds:635818 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Sterna trudeaui voucher USNM:Birds:635818 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial
3	683	549	93.558	Sterna forsteri voucher CWS36881 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Sterna forsteri voucher CWS36881 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial
3	650	530	94.154	Sterna forsteri voucher USNM 626468 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Sterna forsteri voucher USNM 626468 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial
3	689	495	90.856	Sterna hirundo mitochondrion, complete genome	Sterna hirundo mitochondrion, complete genome
3	689	495	90.856	Sterna hirundo mitochondrion, complete genome	Sterna hirundo mitochondrion, complete genome
3	681	487	90.749	Sterna hirundo voucher UWBM 44308 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Sterna hirundo voucher UWBM 44308 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial<>Sterna hirundo voucher UWBM 56582 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial
3	683	486	90.630	Sterna hirundo voucher ROM RCA 88-9 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Sterna hirundo voucher ROM RCA 88-9 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial
3	682	485	90.616	Sterna hirundo isolate 508 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	Sterna hirundo isolate 508 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial
3	682	485	90.616	Sterna hirundo isolate 816 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	Sterna hirundo isolate 816 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial
3	682	485	90.616	Sterna hirundo isolate 32-554 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	Sterna hirundo isolate 32-554 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial
3	682	485	90.616	Sterna hirundo isolate 181 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	Sterna hirundo isolate 181 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial
3	682	485	90.616	Sterna hirundo isolate 143 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	Sterna hirundo isolate 143 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial
3	682	485	90.616	Sterna hirundo isolate 233 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	Sterna hirundo isolate 233 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial
3	681	484	90.602	Sterna hirundo isolate 716 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	Sterna hirundo isolate 716 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial
3	681	484	90.602	Sterna hirundo voucher UWBM 59703 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Sterna hirundo voucher UWBM 59703 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial
3	689	483	90.276	Sterna paradisaea mitochondrion, complete genome	Sterna paradisaea mitochondrion, complete genome<>Sterna paradisaea mitochondrion, complete genome
3	682	483	90.469	Sterna hirundo isolate 246 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	Sterna hirundo isolate 246 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial
3	689	483	90.276	Sterna paradisaea voucher NHMO-BC171 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Sterna paradisaea voucher NHMO-BC171 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial
3	689	483	90.276	Sterna paradisaea voucher NHMO-BC172 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Sterna paradisaea voucher NHMO-BC172 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial
3	682	482	90.469	Sterna hirundo isolate 517 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	Sterna hirundo isolate 517 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial
3	682	482	90.469	Sterna hirundo isolate 506 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	Sterna hirundo isolate 506 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial
3	682	482	90.469	Sterna hirundo isolate 22-554 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	Sterna hirundo isolate 22-554 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial
3	681	481	90.455	Sterna paradisaea isolate 488 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	Sterna paradisaea isolate 488 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial
3	681	481	90.455	Sterna hirundo voucher UWBM 61055 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Sterna hirundo voucher UWBM 61055 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial
3	675	481	90.667	Sterna hirundo voucher ROM RCA 88-10 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Sterna hirundo voucher ROM RCA 88-10 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial
3	674	480	90.653	Sterna hirundo voucher NHMO-BC343 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Sterna hirundo voucher NHMO-BC343 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial
3	682	479	90.323	Sterna hirundo isolate 507 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	Sterna hirundo isolate 507 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial
3	682	479	90.176	Sterna hirundo isolate 987 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial	Sterna hirundo isolate 987 cytochrome oxidase subunit I (COI) gene, partial cds; mitochondrial
3	690	478	90.000	Thalasseus sandvicensis voucher NHMO-BC363 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Thalasseus sandvicensis voucher NHMO-BC363 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial
3	681	478	90.308	Sterna paradisaea voucher UWBM 49713 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Sterna paradisaea voucher UWBM 49713 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial
3	681	478	90.308	Sterna paradisaea voucher UWBM 49683 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Sterna paradisaea voucher UWBM 49683 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial
3	681	478	90.308	Sterna paradisaea voucher UWBM 59528 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Sterna paradisaea voucher UWBM 59528 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial
3	689	477	89.985	Thalasseus sandvicensis voucher L34941 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Thalasseus sandvicensis voucher L34941 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial
3	689	477	89.985	Thalasseus sandvicensis voucher G12328 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Thalasseus sandvicensis voucher G12328 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial
3	671	477	90.611	Thalasseus maximus voucher UWBM 73818 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Thalasseus maximus voucher UWBM 73818 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial
3	689	477	89.985	Sterna eurygnatha voucher G12325 cytochrome oxidase subunit I (COI) gene, complete cds; mitochondrial	Sterna eurygnatha voucher G12325 cytochrome oxidase subunit I (COI) gene, complete cds; mitochondrial
3	681	476	90.162	Thalasseus maximus voucher MACN-Or-ct 187 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Thalasseus maximus voucher MACN-Or-ct 187 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial
3	681	475	90.162	Thalasseus sandvicensis voucher UWBM 61053 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Thalasseus sandvicensis voucher UWBM 61053 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial
3	681	475	90.162	Thalasseus maximus voucher MACN-Or-ct 186 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Thalasseus maximus voucher MACN-Or-ct 186 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial
3	689	474	89.840	Gelochelidon nilotica mitochondrion, complete genome	Gelochelidon nilotica mitochondrion, complete genome
3	689	474	89.840	Gelochelidon nilotica voucher AJB 6157 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Gelochelidon nilotica voucher AJB 6157 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial
3	707	473	89.250	Sterna dougallii bangsi 2006-5398 mitochondrial DNA, complete genome	Sterna dougallii bangsi 2006-5398 mitochondrial DNA, complete genome
3	673	473	90.342	Thalasseus sandvicensis voucher UWBM 61054 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial	Thalasseus sandvicensis voucher UWBM 61054 cytochrome oxidase subunit 1 (COI) gene, partial cds; mitochondrial
